Unnamed: 0,id_str,likeduser,created_at,full_text,lang,in_reply_to_status_id_str,in_reply_to_user_id,entities.hashtags,entities.media,entities.symbols,entities.urls,entities.user_mentions,source,quoted_status.id_str,quoted_status.created_at,quoted_status.full_text,quoted_status.lang,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.entities.hashtags,quoted_status.entities.media,quoted_status.entities.symbols,quoted_status.entities.urls,quoted_status.entities.user_mentions,quoted_status.user.id_str,quoted_status.source,user.id_str,user.created_at,user.description,user.followers_count,user.friends_count,user.lang,user.location,user.name,user.screen_name,user.profile_banner_url,user.profile_image_url,user.statuses_count,user.url,user.verified
195277,1385314772980273154,@BobDancingbears,2021-04-22 19:29:14+00:00,Here we go again 😌👑 #JusticeForJohnnyDepp https://t.co/MrimY3yiAj,en,,,"[{'indices': [20, 41], 'text': 'JusticeForJohnnyDepp'}]","[{'original_info': {'width': 377, 'focus_rects': [{'w': 188, 'x': 9, 'h': 105, 'y': 0}, {'w': 105, 'x': 51, 'h': 105, 'y': 0}, {'w': 92, 'x': 57, 'h': 105, 'y': 0}, {'w': 53, 'x': 77, 'h': 105, 'y': 0}, {'w': 377, 'x': 0, 'h': 105, 'y': 0}], 'height': 105}, 'display_url': 'pic.twitter.com/MrimY3yiAj', 'indices': [42, 65], 'sizes': {'small': {'w': 377, 'h': 105, 'resize': 'fit'}, 'large': {'w': 377, 'h': 105, 'resize': 'fit'}, 'thumb': {'w': 105, 'h': 105, 'resize': 'crop'}, 'medium': {'w': 377, 'h': 105, 'resize': 'fit'}}, 'id_str': '1385314630285811712', 'expanded_url': 'https://twitter.com/MyGrindelwald/status/1385314772980273154/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'id': 1385314630285811712, 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'url': 'https://t.co/MrimY3yiAj'}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,4583281223.0,2015-12-23 23:22:52+00:00,"♡ Depphead
♡ @hollywoodvamps @infinitumnihil
♡ Out now: Waiting for the Barbarians, @CrockofGoldFilm, The Professor, Puffins, @minamatafilm
♡ Stream Isolation",15974.0,282.0,,Flanders,Support Johnny Depp ♡ Stream City of Lies 🏆,MyGrindelwald,https://pbs.twimg.com/profile_banners/4583281223/1618013975,http://pbs.twimg.com/profile_images/1383054990210703368/32f14zHW_normal.jpg,206677.0,https://t.co/0rDo6do7uU,False
195278,1385314772980273154,@powdered_donut_,2021-04-22 19:29:14+00:00,Here we go again 😌👑 #JusticeForJohnnyDepp https://t.co/MrimY3yiAj,en,,,"[{'indices': [20, 41], 'text': 'JusticeForJohnnyDepp'}]","[{'original_info': {'width': 377, 'focus_rects': [{'w': 188, 'x': 9, 'h': 105, 'y': 0}, {'w': 105, 'x': 51, 'h': 105, 'y': 0}, {'w': 92, 'x': 57, 'h': 105, 'y': 0}, {'w': 53, 'x': 77, 'h': 105, 'y': 0}, {'w': 377, 'x': 0, 'h': 105, 'y': 0}], 'height': 105}, 'display_url': 'pic.twitter.com/MrimY3yiAj', 'indices': [42, 65], 'sizes': {'small': {'w': 377, 'h': 105, 'resize': 'fit'}, 'large': {'w': 377, 'h': 105, 'resize': 'fit'}, 'thumb': {'w': 105, 'h': 105, 'resize': 'crop'}, 'medium': {'w': 377, 'h': 105, 'resize': 'fit'}}, 'id_str': '1385314630285811712', 'expanded_url': 'https://twitter.com/MyGrindelwald/status/1385314772980273154/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'id': 1385314630285811712, 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'url': 'https://t.co/MrimY3yiAj'}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,4583281223.0,2015-12-23 23:22:52+00:00,"♡ Depphead
♡ @hollywoodvamps @infinitumnihil
♡ Out now: Waiting for the Barbarians, @CrockofGoldFilm, The Professor, Puffins, @minamatafilm
♡ Stream Isolation",15974.0,282.0,,Flanders,Support Johnny Depp ♡ Stream City of Lies 🏆,MyGrindelwald,https://pbs.twimg.com/profile_banners/4583281223/1618013975,http://pbs.twimg.com/profile_images/1383054990210703368/32f14zHW_normal.jpg,206677.0,https://t.co/0rDo6do7uU,False
195279,1385314772980273154,@Alejandraadepp,2021-04-22 19:29:14+00:00,Here we go again 😌👑 #JusticeForJohnnyDepp https://t.co/MrimY3yiAj,en,,,"[{'indices': [20, 41], 'text': 'JusticeForJohnnyDepp'}]","[{'original_info': {'width': 377, 'focus_rects': [{'w': 188, 'x': 9, 'h': 105, 'y': 0}, {'w': 105, 'x': 51, 'h': 105, 'y': 0}, {'w': 92, 'x': 57, 'h': 105, 'y': 0}, {'w': 53, 'x': 77, 'h': 105, 'y': 0}, {'w': 377, 'x': 0, 'h': 105, 'y': 0}], 'height': 105}, 'display_url': 'pic.twitter.com/MrimY3yiAj', 'indices': [42, 65], 'sizes': {'small': {'w': 377, 'h': 105, 'resize': 'fit'}, 'large': {'w': 377, 'h': 105, 'resize': 'fit'}, 'thumb': {'w': 105, 'h': 105, 'resize': 'crop'}, 'medium': {'w': 377, 'h': 105, 'resize': 'fit'}}, 'id_str': '1385314630285811712', 'expanded_url': 'https://twitter.com/MyGrindelwald/status/1385314772980273154/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'id': 1385314630285811712, 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'url': 'https://t.co/MrimY3yiAj'}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,4583281223.0,2015-12-23 23:22:52+00:00,"♡ Depphead
♡ @hollywoodvamps @infinitumnihil
♡ Out now: Waiting for the Barbarians, @CrockofGoldFilm, The Professor, Puffins, @minamatafilm
♡ Stream Isolation",15974.0,282.0,,Flanders,Support Johnny Depp ♡ Stream City of Lies 🏆,MyGrindelwald,https://pbs.twimg.com/profile_banners/4583281223/1618013975,http://pbs.twimg.com/profile_images/1383054990210703368/32f14zHW_normal.jpg,206677.0,https://t.co/0rDo6do7uU,False
195280,1385314772980273154,@teytanus,2021-04-22 19:29:14+00:00,Here we go again 😌👑 #JusticeForJohnnyDepp https://t.co/MrimY3yiAj,en,,,"[{'indices': [20, 41], 'text': 'JusticeForJohnnyDepp'}]","[{'original_info': {'width': 377, 'focus_rects': [{'w': 188, 'x': 9, 'h': 105, 'y': 0}, {'w': 105, 'x': 51, 'h': 105, 'y': 0}, {'w': 92, 'x': 57, 'h': 105, 'y': 0}, {'w': 53, 'x': 77, 'h': 105, 'y': 0}, {'w': 377, 'x': 0, 'h': 105, 'y': 0}], 'height': 105}, 'display_url': 'pic.twitter.com/MrimY3yiAj', 'indices': [42, 65], 'sizes': {'small': {'w': 377, 'h': 105, 'resize': 'fit'}, 'large': {'w': 377, 'h': 105, 'resize': 'fit'}, 'thumb': {'w': 105, 'h': 105, 'resize': 'crop'}, 'medium': {'w': 377, 'h': 105, 'resize': 'fit'}}, 'id_str': '1385314630285811712', 'expanded_url': 'https://twitter.com/MyGrindelwald/status/1385314772980273154/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'id': 1385314630285811712, 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'url': 'https://t.co/MrimY3yiAj'}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,4583281223.0,2015-12-23 23:22:52+00:00,"♡ Depphead
♡ @hollywoodvamps @infinitumnihil
♡ Out now: Waiting for the Barbarians, @CrockofGoldFilm, The Professor, Puffins, @minamatafilm
♡ Stream Isolation",15974.0,282.0,,Flanders,Support Johnny Depp ♡ Stream City of Lies 🏆,MyGrindelwald,https://pbs.twimg.com/profile_banners/4583281223/1618013975,http://pbs.twimg.com/profile_images/1383054990210703368/32f14zHW_normal.jpg,206677.0,https://t.co/0rDo6do7uU,False
195281,1385314772980273154,@CherylD59995761,2021-04-22 19:29:14+00:00,Here we go again 😌👑 #JusticeForJohnnyDepp https://t.co/MrimY3yiAj,en,,,"[{'indices': [20, 41], 'text': 'JusticeForJohnnyDepp'}]","[{'original_info': {'width': 377, 'focus_rects': [{'w': 188, 'x': 9, 'h': 105, 'y': 0}, {'w': 105, 'x': 51, 'h': 105, 'y': 0}, {'w': 92, 'x': 57, 'h': 105, 'y': 0}, {'w': 53, 'x': 77, 'h': 105, 'y': 0}, {'w': 377, 'x': 0, 'h': 105, 'y': 0}], 'height': 105}, 'display_url': 'pic.twitter.com/MrimY3yiAj', 'indices': [42, 65], 'sizes': {'small': {'w': 377, 'h': 105, 'resize': 'fit'}, 'large': {'w': 377, 'h': 105, 'resize': 'fit'}, 'thumb': {'w': 105, 'h': 105, 'resize': 'crop'}, 'medium': {'w': 377, 'h': 105, 'resize': 'fit'}}, 'id_str': '1385314630285811712', 'expanded_url': 'https://twitter.com/MyGrindelwald/status/1385314772980273154/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'id': 1385314630285811712, 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'url': 'https://t.co/MrimY3yiAj'}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,4583281223.0,2015-12-23 23:22:52+00:00,"♡ Depphead
♡ @hollywoodvamps @infinitumnihil
♡ Out now: Waiting for the Barbarians, @CrockofGoldFilm, The Professor, Puffins, @minamatafilm
♡ Stream Isolation",15974.0,282.0,,Flanders,Support Johnny Depp ♡ Stream City of Lies 🏆,MyGrindelwald,https://pbs.twimg.com/profile_banners/4583281223/1618013975,http://pbs.twimg.com/profile_images/1383054990210703368/32f14zHW_normal.jpg,206677.0,https://t.co/0rDo6do7uU,False
195282,1385314772980273154,@BettyCh19005167,2021-04-22 19:29:14+00:00,Here we go again 😌👑 #JusticeForJohnnyDepp https://t.co/MrimY3yiAj,en,,,"[{'indices': [20, 41], 'text': 'JusticeForJohnnyDepp'}]","[{'original_info': {'width': 377, 'focus_rects': [{'w': 188, 'x': 9, 'h': 105, 'y': 0}, {'w': 105, 'x': 51, 'h': 105, 'y': 0}, {'w': 92, 'x': 57, 'h': 105, 'y': 0}, {'w': 53, 'x': 77, 'h': 105, 'y': 0}, {'w': 377, 'x': 0, 'h': 105, 'y': 0}], 'height': 105}, 'display_url': 'pic.twitter.com/MrimY3yiAj', 'indices': [42, 65], 'sizes': {'small': {'w': 377, 'h': 105, 'resize': 'fit'}, 'large': {'w': 377, 'h': 105, 'resize': 'fit'}, 'thumb': {'w': 105, 'h': 105, 'resize': 'crop'}, 'medium': {'w': 377, 'h': 105, 'resize': 'fit'}}, 'id_str': '1385314630285811712', 'expanded_url': 'https://twitter.com/MyGrindelwald/status/1385314772980273154/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'id': 1385314630285811712, 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'url': 'https://t.co/MrimY3yiAj'}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,4583281223.0,2015-12-23 23:22:52+00:00,"♡ Depphead
♡ @hollywoodvamps @infinitumnihil
♡ Out now: Waiting for the Barbarians, @CrockofGoldFilm, The Professor, Puffins, @minamatafilm
♡ Stream Isolation",15974.0,282.0,,Flanders,Support Johnny Depp ♡ Stream City of Lies 🏆,MyGrindelwald,https://pbs.twimg.com/profile_banners/4583281223/1618013975,http://pbs.twimg.com/profile_images/1383054990210703368/32f14zHW_normal.jpg,206677.0,https://t.co/0rDo6do7uU,False
195283,1385314772980273154,@jaaaanvi_,2021-04-22 19:29:14+00:00,Here we go again 😌👑 #JusticeForJohnnyDepp https://t.co/MrimY3yiAj,en,,,"[{'indices': [20, 41], 'text': 'JusticeForJohnnyDepp'}]","[{'original_info': {'width': 377, 'focus_rects': [{'w': 188, 'x': 9, 'h': 105, 'y': 0}, {'w': 105, 'x': 51, 'h': 105, 'y': 0}, {'w': 92, 'x': 57, 'h': 105, 'y': 0}, {'w': 53, 'x': 77, 'h': 105, 'y': 0}, {'w': 377, 'x': 0, 'h': 105, 'y': 0}], 'height': 105}, 'display_url': 'pic.twitter.com/MrimY3yiAj', 'indices': [42, 65], 'sizes': {'small': {'w': 377, 'h': 105, 'resize': 'fit'}, 'large': {'w': 377, 'h': 105, 'resize': 'fit'}, 'thumb': {'w': 105, 'h': 105, 'resize': 'crop'}, 'medium': {'w': 377, 'h': 105, 'resize': 'fit'}}, 'id_str': '1385314630285811712', 'expanded_url': 'https://twitter.com/MyGrindelwald/status/1385314772980273154/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'id': 1385314630285811712, 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'url': 'https://t.co/MrimY3yiAj'}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,4583281223.0,2015-12-23 23:22:52+00:00,"♡ Depphead
♡ @hollywoodvamps @infinitumnihil
♡ Out now: Waiting for the Barbarians, @CrockofGoldFilm, The Professor, Puffins, @minamatafilm
♡ Stream Isolation",15974.0,282.0,,Flanders,Support Johnny Depp ♡ Stream City of Lies 🏆,MyGrindelwald,https://pbs.twimg.com/profile_banners/4583281223/1618013975,http://pbs.twimg.com/profile_images/1383054990210703368/32f14zHW_normal.jpg,206677.0,https://t.co/0rDo6do7uU,False
195284,1385314772980273154,@Patdecmm,2021-04-22 19:29:14+00:00,Here we go again 😌👑 #JusticeForJohnnyDepp https://t.co/MrimY3yiAj,en,,,"[{'indices': [20, 41], 'text': 'JusticeForJohnnyDepp'}]","[{'original_info': {'width': 377, 'focus_rects': [{'w': 188, 'x': 9, 'h': 105, 'y': 0}, {'w': 105, 'x': 51, 'h': 105, 'y': 0}, {'w': 92, 'x': 57, 'h': 105, 'y': 0}, {'w': 53, 'x': 77, 'h': 105, 'y': 0}, {'w': 377, 'x': 0, 'h': 105, 'y': 0}], 'height': 105}, 'display_url': 'pic.twitter.com/MrimY3yiAj', 'indices': [42, 65], 'sizes': {'small': {'w': 377, 'h': 105, 'resize': 'fit'}, 'large': {'w': 377, 'h': 105, 'resize': 'fit'}, 'thumb': {'w': 105, 'h': 105, 'resize': 'crop'}, 'medium': {'w': 377, 'h': 105, 'resize': 'fit'}}, 'id_str': '1385314630285811712', 'expanded_url': 'https://twitter.com/MyGrindelwald/status/1385314772980273154/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'id': 1385314630285811712, 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'url': 'https://t.co/MrimY3yiAj'}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,4583281223.0,2015-12-23 23:22:52+00:00,"♡ Depphead
♡ @hollywoodvamps @infinitumnihil
♡ Out now: Waiting for the Barbarians, @CrockofGoldFilm, The Professor, Puffins, @minamatafilm
♡ Stream Isolation",15974.0,282.0,,Flanders,Support Johnny Depp ♡ Stream City of Lies 🏆,MyGrindelwald,https://pbs.twimg.com/profile_banners/4583281223/1618013975,http://pbs.twimg.com/profile_images/1383054990210703368/32f14zHW_normal.jpg,206677.0,https://t.co/0rDo6do7uU,False
195285,1385314772980273154,@SPECTRE_Chief,2021-04-22 19:29:14+00:00,Here we go again 😌👑 #JusticeForJohnnyDepp https://t.co/MrimY3yiAj,en,,,"[{'indices': [20, 41], 'text': 'JusticeForJohnnyDepp'}]","[{'original_info': {'width': 377, 'focus_rects': [{'w': 188, 'x': 9, 'h': 105, 'y': 0}, {'w': 105, 'x': 51, 'h': 105, 'y': 0}, {'w': 92, 'x': 57, 'h': 105, 'y': 0}, {'w': 53, 'x': 77, 'h': 105, 'y': 0}, {'w': 377, 'x': 0, 'h': 105, 'y': 0}], 'height': 105}, 'display_url': 'pic.twitter.com/MrimY3yiAj', 'indices': [42, 65], 'sizes': {'small': {'w': 377, 'h': 105, 'resize': 'fit'}, 'large': {'w': 377, 'h': 105, 'resize': 'fit'}, 'thumb': {'w': 105, 'h': 105, 'resize': 'crop'}, 'medium': {'w': 377, 'h': 105, 'resize': 'fit'}}, 'id_str': '1385314630285811712', 'expanded_url': 'https://twitter.com/MyGrindelwald/status/1385314772980273154/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'id': 1385314630285811712, 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'url': 'https://t.co/MrimY3yiAj'}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,4583281223.0,2015-12-23 23:22:52+00:00,"♡ Depphead
♡ @hollywoodvamps @infinitumnihil
♡ Out now: Waiting for the Barbarians, @CrockofGoldFilm, The Professor, Puffins, @minamatafilm
♡ Stream Isolation",15974.0,282.0,,Flanders,Support Johnny Depp ♡ Stream City of Lies 🏆,MyGrindelwald,https://pbs.twimg.com/profile_banners/4583281223/1618013975,http://pbs.twimg.com/profile_images/1383054990210703368/32f14zHW_normal.jpg,206677.0,https://t.co/0rDo6do7uU,False
195286,1385314772980273154,@SavingTraci,2021-04-22 19:29:14+00:00,Here we go again 😌👑 #JusticeForJohnnyDepp https://t.co/MrimY3yiAj,en,,,"[{'indices': [20, 41], 'text': 'JusticeForJohnnyDepp'}]","[{'original_info': {'width': 377, 'focus_rects': [{'w': 188, 'x': 9, 'h': 105, 'y': 0}, {'w': 105, 'x': 51, 'h': 105, 'y': 0}, {'w': 92, 'x': 57, 'h': 105, 'y': 0}, {'w': 53, 'x': 77, 'h': 105, 'y': 0}, {'w': 377, 'x': 0, 'h': 105, 'y': 0}], 'height': 105}, 'display_url': 'pic.twitter.com/MrimY3yiAj', 'indices': [42, 65], 'sizes': {'small': {'w': 377, 'h': 105, 'resize': 'fit'}, 'large': {'w': 377, 'h': 105, 'resize': 'fit'}, 'thumb': {'w': 105, 'h': 105, 'resize': 'crop'}, 'medium': {'w': 377, 'h': 105, 'resize': 'fit'}}, 'id_str': '1385314630285811712', 'expanded_url': 'https://twitter.com/MyGrindelwald/status/1385314772980273154/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'id': 1385314630285811712, 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'url': 'https://t.co/MrimY3yiAj'}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,4583281223.0,2015-12-23 23:22:52+00:00,"♡ Depphead
♡ @hollywoodvamps @infinitumnihil
♡ Out now: Waiting for the Barbarians, @CrockofGoldFilm, The Professor, Puffins, @minamatafilm
♡ Stream Isolation",15974.0,282.0,,Flanders,Support Johnny Depp ♡ Stream City of Lies 🏆,MyGrindelwald,https://pbs.twimg.com/profile_banners/4583281223/1618013975,http://pbs.twimg.com/profile_images/1383054990210703368/32f14zHW_normal.jpg,206677.0,https://t.co/0rDo6do7uU,False
195287,1385314772980273154,@pizzakatzen,2021-04-22 19:29:14+00:00,Here we go again 😌👑 #JusticeForJohnnyDepp https://t.co/MrimY3yiAj,en,,,"[{'indices': [20, 41], 'text': 'JusticeForJohnnyDepp'}]","[{'original_info': {'width': 377, 'focus_rects': [{'w': 188, 'x': 9, 'h': 105, 'y': 0}, {'w': 105, 'x': 51, 'h': 105, 'y': 0}, {'w': 92, 'x': 57, 'h': 105, 'y': 0}, {'w': 53, 'x': 77, 'h': 105, 'y': 0}, {'w': 377, 'x': 0, 'h': 105, 'y': 0}], 'height': 105}, 'display_url': 'pic.twitter.com/MrimY3yiAj', 'indices': [42, 65], 'sizes': {'small': {'w': 377, 'h': 105, 'resize': 'fit'}, 'large': {'w': 377, 'h': 105, 'resize': 'fit'}, 'thumb': {'w': 105, 'h': 105, 'resize': 'crop'}, 'medium': {'w': 377, 'h': 105, 'resize': 'fit'}}, 'id_str': '1385314630285811712', 'expanded_url': 'https://twitter.com/MyGrindelwald/status/1385314772980273154/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'id': 1385314630285811712, 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'url': 'https://t.co/MrimY3yiAj'}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,4583281223.0,2015-12-23 23:22:52+00:00,"♡ Depphead
♡ @hollywoodvamps @infinitumnihil
♡ Out now: Waiting for the Barbarians, @CrockofGoldFilm, The Professor, Puffins, @minamatafilm
♡ Stream Isolation",15974.0,282.0,,Flanders,Support Johnny Depp ♡ Stream City of Lies 🏆,MyGrindelwald,https://pbs.twimg.com/profile_banners/4583281223/1618013975,http://pbs.twimg.com/profile_images/1383054990210703368/32f14zHW_normal.jpg,206677.0,https://t.co/0rDo6do7uU,False
195288,1385314772980273154,@helpmen2,2021-04-22 19:29:14+00:00,Here we go again 😌👑 #JusticeForJohnnyDepp https://t.co/MrimY3yiAj,en,,,"[{'indices': [20, 41], 'text': 'JusticeForJohnnyDepp'}]","[{'original_info': {'width': 377, 'focus_rects': [{'w': 188, 'x': 9, 'h': 105, 'y': 0}, {'w': 105, 'x': 51, 'h': 105, 'y': 0}, {'w': 92, 'x': 57, 'h': 105, 'y': 0}, {'w': 53, 'x': 77, 'h': 105, 'y': 0}, {'w': 377, 'x': 0, 'h': 105, 'y': 0}], 'height': 105}, 'display_url': 'pic.twitter.com/MrimY3yiAj', 'indices': [42, 65], 'sizes': {'small': {'w': 377, 'h': 105, 'resize': 'fit'}, 'large': {'w': 377, 'h': 105, 'resize': 'fit'}, 'thumb': {'w': 105, 'h': 105, 'resize': 'crop'}, 'medium': {'w': 377, 'h': 105, 'resize': 'fit'}}, 'id_str': '1385314630285811712', 'expanded_url': 'https://twitter.com/MyGrindelwald/status/1385314772980273154/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'id': 1385314630285811712, 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'url': 'https://t.co/MrimY3yiAj'}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,4583281223.0,2015-12-23 23:22:52+00:00,"♡ Depphead
♡ @hollywoodvamps @infinitumnihil
♡ Out now: Waiting for the Barbarians, @CrockofGoldFilm, The Professor, Puffins, @minamatafilm
♡ Stream Isolation",15974.0,282.0,,Flanders,Support Johnny Depp ♡ Stream City of Lies 🏆,MyGrindelwald,https://pbs.twimg.com/profile_banners/4583281223/1618013975,http://pbs.twimg.com/profile_images/1383054990210703368/32f14zHW_normal.jpg,206677.0,https://t.co/0rDo6do7uU,False
195289,1385314772980273154,@Majobran94_,2021-04-22 19:29:14+00:00,Here we go again 😌👑 #JusticeForJohnnyDepp https://t.co/MrimY3yiAj,en,,,"[{'indices': [20, 41], 'text': 'JusticeForJohnnyDepp'}]","[{'original_info': {'width': 377, 'focus_rects': [{'w': 188, 'x': 9, 'h': 105, 'y': 0}, {'w': 105, 'x': 51, 'h': 105, 'y': 0}, {'w': 92, 'x': 57, 'h': 105, 'y': 0}, {'w': 53, 'x': 77, 'h': 105, 'y': 0}, {'w': 377, 'x': 0, 'h': 105, 'y': 0}], 'height': 105}, 'display_url': 'pic.twitter.com/MrimY3yiAj', 'indices': [42, 65], 'sizes': {'small': {'w': 377, 'h': 105, 'resize': 'fit'}, 'large': {'w': 377, 'h': 105, 'resize': 'fit'}, 'thumb': {'w': 105, 'h': 105, 'resize': 'crop'}, 'medium': {'w': 377, 'h': 105, 'resize': 'fit'}}, 'id_str': '1385314630285811712', 'expanded_url': 'https://twitter.com/MyGrindelwald/status/1385314772980273154/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'id': 1385314630285811712, 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'url': 'https://t.co/MrimY3yiAj'}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,4583281223.0,2015-12-23 23:22:52+00:00,"♡ Depphead
♡ @hollywoodvamps @infinitumnihil
♡ Out now: Waiting for the Barbarians, @CrockofGoldFilm, The Professor, Puffins, @minamatafilm
♡ Stream Isolation",15974.0,282.0,,Flanders,Support Johnny Depp ♡ Stream City of Lies 🏆,MyGrindelwald,https://pbs.twimg.com/profile_banners/4583281223/1618013975,http://pbs.twimg.com/profile_images/1383054990210703368/32f14zHW_normal.jpg,206677.0,https://t.co/0rDo6do7uU,False
195290,1385314772980273154,@Mikasa_Burton,2021-04-22 19:29:14+00:00,Here we go again 😌👑 #JusticeForJohnnyDepp https://t.co/MrimY3yiAj,en,,,"[{'indices': [20, 41], 'text': 'JusticeForJohnnyDepp'}]","[{'original_info': {'width': 377, 'focus_rects': [{'w': 188, 'x': 9, 'h': 105, 'y': 0}, {'w': 105, 'x': 51, 'h': 105, 'y': 0}, {'w': 92, 'x': 57, 'h': 105, 'y': 0}, {'w': 53, 'x': 77, 'h': 105, 'y': 0}, {'w': 377, 'x': 0, 'h': 105, 'y': 0}], 'height': 105}, 'display_url': 'pic.twitter.com/MrimY3yiAj', 'indices': [42, 65], 'sizes': {'small': {'w': 377, 'h': 105, 'resize': 'fit'}, 'large': {'w': 377, 'h': 105, 'resize': 'fit'}, 'thumb': {'w': 105, 'h': 105, 'resize': 'crop'}, 'medium': {'w': 377, 'h': 105, 'resize': 'fit'}}, 'id_str': '1385314630285811712', 'expanded_url': 'https://twitter.com/MyGrindelwald/status/1385314772980273154/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'id': 1385314630285811712, 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/EzmgUQhWYAApxiG.png', 'url': 'https://t.co/MrimY3yiAj'}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,4583281223.0,2015-12-23 23:22:52+00:00,"♡ Depphead
♡ @hollywoodvamps @infinitumnihil
♡ Out now: Waiting for the Barbarians, @CrockofGoldFilm, The Professor, Puffins, @minamatafilm
♡ Stream Isolation",15974.0,282.0,,Flanders,Support Johnny Depp ♡ Stream City of Lies 🏆,MyGrindelwald,https://pbs.twimg.com/profile_banners/4583281223/1618013975,http://pbs.twimg.com/profile_images/1383054990210703368/32f14zHW_normal.jpg,206677.0,https://t.co/0rDo6do7uU,False
